disk_id,ds,model,S1,S5,S9,S12,S170,S171,S172,S173,S174,S180,S183,S184,S187,S188,S194,S195,S196,S197,S198,S199,fault
9393,20181125,MA2,0.0,0.0,0.5115929268471642,0.0009574264377353674,0.0,0.0,0.0,0.0,0.00457121960138965,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
20459,20181125,MC2,0.0,0.0,0.09466945483894637,0.0007021127210059361,0.0,0.0,0.0,0.007554050533993228,0.0027427317608337905,2.8819548872180453e-08,0.0,0.0,0.0,3.9161455447128243e-08,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
7213,20181125,MB1,0.0,0.0,0.25460415290923766,0.0006701985064147571,0.0,0.0,0.0,0.0,0.0,2.4398496240601506e-08,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
74689,20181126,MC1,0.0,0.0,0.16057671142416904,0.0005744558626412204,0.0,0.0,0.0,0.026829903620734567,0.003108429328944962,5.023684210526316e-08,0.0,0.0,0.0,1.3986234088260086e-09,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
78964,20181126,MC1,0.0,0.0,0.1328417345366498,0.0005106274334588626,0.0,0.0,0.0,0.0005209690023443605,0.002194185408667032,5.023684210526316e-08,0.0,0.0,0.0,3.076971499417219e-08,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
193627,20181126,MC1,0.0,0.0,0.15639445300462249,0.00038297057509414695,0.0,0.0,0.0,0.003907267517582704,0.0014627902724446882,5.023684210526316e-08,0.0,0.0,0.0,1.328692238384708e-07,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
80174,20181126,MC1,0.0,0.0,0.29639005062733875,0.0011808259398736198,0.0,0.0,0.0,0.044542849700442824,0.00457121960138965,5.023684210526316e-08,0.0,0.0,0.0,1.3147060042964481e-07,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
171640,20181126,MC1,0.0,0.00011024142872891633,0.1274488223640766,0.00044679900427650477,0.00011024142872891633,0.0,0.0,0.0036467830164105238,0.0018284878405558603,5.023308270676692e-08,0.0,0.0,0.0,1.4126096429142686e-07,0.48148148148148145,0.0,0.00011024142872891633,0.0,0.0,0.0,0
126915,20181126,MC1,0.0,0.0,0.03989654413383227,0.001085083296100083,0.0,0.0,0.0,0.015629070070330816,0.006034009873834339,5.023684210526316e-08,0.0,0.0,0.0,1.3986234088260086e-09,0.5,0.0,0.0,0.0,0.0,0.0,0
151237,20181126,MC1,0.0,0.0,0.1717477437816421,0.0005744558626412204,0.0,0.0,0.0,0.046887210210992444,0.0027427317608337905,5.023684210526316e-08,0.0,0.0,0.0,2.825219285828537e-07,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
197567,20181126,MC1,0.0,0.0,0.03092670041822584,0.00041488478968532583,0.0,0.0,0.0,0.006512112529304507,0.0014627902724446882,5.023684210526316e-08,0.0,0.0,0.0,1.1188987270608069e-07,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0
23656,20181126,MB1,0.0,0.0,0.24976153789713113,0.00012765685836471565,0.0,0.0,0.0,0.0,0.0,2.443984962406015e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0
31135,20181127,MA1,0.09999999997904524,0.0,0.837277129650011,0.0010212548669177252,0.0,0.0,0.0,0.0,0.005302614737611995,0.016146493590225564,0.0,0.0,0.0,0.0,0.31481481481481477,0.10217085067835655,0.0,0.0,0.0,0.0,0
12170,20181127,MB2,0.0,0.0,0.2475420060165823,0.001053169081508904,0.0,0.0,0.0,0.0,0.0,5.7563909774436095e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399619106675288e-07,0
17261,20181127,MB1,0.0,0.0,0.23686624110352925,0.0008616837939618307,0.0,0.0,0.0,0.0,0.0,2.4609022556390978e-08,0.0,0.0,0.0,0.0,0.5740740740740741,0.0,0.0,0.0,0.0,1.3598476426701152e-06,0
42229,20181127,MA2,0.0,0.0,0.5787108371854135,0.0006382842918235782,0.0,0.0,0.0,0.0,0.0032912781130005485,0.0,0.0,0.0,0.0,0.0,0.611111111111111,0.0,0.0,0.0,0.0,2.00577527293842e-05,0
141917,20181127,MC1,0.0,0.0,0.19410815173527038,0.0006382842918235782,0.0,0.0,0.0,0.0057306590257879654,0.0034741268970561344,5.023684210526316e-08,0.0,0.0,0.0,8.391740452956051e-09,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
67879,20181127,MC1,0.0,0.0,0.20263775772250348,0.0004787132188676837,0.0,0.0,0.0,0.011461318051575931,0.001097092704333516,5.023684210526316e-08,0.0,0.0,0.0,1.818210431473811e-08,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0
38812,20181127,MA1,0.09999999997904524,0.0,0.8412576124440532,0.0008616837939618307,0.0,0.0,0.0,0.0,0.004388370817334064,0.016146493590225564,0.0,0.0,0.0,0.0,0.31481481481481477,0.002380529982098602,0.0,0.0,0.0,0.0,0
79687,20181127,MA2,0.0,0.0,0.5313669381465992,0.00044679900427650477,0.0,0.0,0.0,0.0,0.0009142439202779302,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,1.699809553337644e-06,0
167295,20181127,MC1,0.0,0.0,0.12928314623229878,0.0005744558626412204,0.0,0.0,0.0,0.00937744204219849,0.003108429328944962,5.023684210526316e-08,0.0,0.0,0.0,1.818210431473811e-08,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
199784,20181128,MC1,0.0,0.0,0.09439430625871303,0.0012446543690559776,0.0,0.0,0.0,0.0005209690023443605,0.005485463521667581,5.023684210526316e-08,0.0,0.0,0.0,4.89518193089103e-08,0.35185185185185186,0.0,0.0,0.0,0.0,0.0,0
12888,20181128,MA1,0.09999999997904524,0.0,0.7245395847090762,0.0016276249441501244,0.0,0.0,0.0,0.0,0.008959590418723715,0.016146493590225564,0.0,0.0,0.0,0.0,0.2777777777777778,0.0012311587950546454,0.0,0.0,0.0,0.0,0
48944,20181128,MC1,0.0,0.0,0.16419032944456674,0.00038297057509414695,0.0,0.0,0.0,0.015108101067986456,0.0014627902724446882,5.023684210526316e-08,0.0,0.0,0.0,1.328692238384708e-07,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
213,20181128,MB2,0.0,0.0,0.3350209112920977,0.000734026935597115,0.0,0.0,0.0,0.0,0.0,5.753759398496241e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399619106675288e-07,0
18880,20181128,MC1,0.0,0.0,0.14425122899699172,0.0005744558626412204,0.0,0.0,0.0,0.008856473039854129,0.003108429328944962,5.023684210526316e-08,0.0,0.0,0.0,2.5175221358868153e-08,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
5916,20181128,MC2,0.0,0.0,0.05104923325262308,0.0008616837939618307,0.0,0.0,0.0,0.0005209690023443605,0.004388370817334064,2.8819548872180453e-08,0.0,0.0,0.0,1.1188987270608069e-08,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0
43918,20181128,MB2,0.0,0.0,0.3160723457333627,0.0008297695793706517,0.0,0.0,0.0,0.0,0.0,5.7541353383458647e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47437,20181128,MB2,0.0,0.0,0.3523736150854795,0.0009893406523265463,0.0,0.0,0.0,0.0,0.0,5.760902255639098e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41355,20181128,MC1,0.0,0.00011024142872891633,0.20814072932717,0.0006063700772323994,0.00011024142872891633,0.0009900990099009901,0.0,0.028392810627767648,0.0032912781130005485,5.023308270676692e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.38888888888888884,0.0,0.00011024142872891633,0.0,0.0,0.0,0
42317,20181129,MC1,0.0,0.0,0.1725365030449776,0.00038297057509414695,0.0,0.0,0.0,0.018233915082052618,0.0016456390565002743,5.023684210526316e-08,0.0,0.0,0.0,1.2447748338551475e-07,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
107684,20181129,MA2,0.0,0.0,0.694401643554186,0.00044679900427650477,0.0,0.0,0.0,0.0,0.0016456390565002743,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
156408,20181129,MC1,0.0,0.0,0.21953188054882972,0.00038297057509414695,0.0,0.0,0.0,0.021099244594946602,0.001097092704333516,5.023684210526316e-08,0.0,0.0,0.0,1.6783480905912103e-08,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
108871,20181129,MA2,0.0,0.0,0.6978501724264436,0.0005425416480500415,0.0,0.0,0.0,0.0,0.002194185408667032,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
25804,20181129,MB2,0.0,0.0,0.36855235160319905,0.00041488478968532583,0.0,0.0,0.0,0.0,0.0,5.768796992481203e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
119203,20181129,MA2,0.0,0.0,0.6988040208379191,0.00041488478968532583,0.0,0.0,0.0,0.0,0.0016456390565002743,0.0,0.0,0.0,0.0,0.0,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0
166001,20181129,MC1,0.0,0.0,0.24290116662998018,0.0005744558626412204,0.0,0.0,0.0,0.02709038812190675,0.003108429328944962,5.023684210526316e-08,0.0,0.0,0.0,1.3986234088260086e-09,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
59062,20181129,MA2,0.0,0.0,0.5162521094724485,0.0009893406523265463,0.0,0.0,0.0,0.0,0.005119765953556408,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0737676550719258e-05,0
24315,20181129,MA2,0.0,0.0,0.5685119964780981,0.0005106274334588626,0.0,0.0,0.0,0.0,0.0014627902724446882,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
43914,20181130,MB1,0.0,0.0,0.23849878934624696,0.0008297695793706517,0.0,0.0,0.0,0.0,0.0,2.4406015037593987e-08,0.0,0.0,0.0,0.0,0.537037037037037,0.0,0.0,0.0,0.0,0.0,0
9139,20181130,MB1,0.0,0.0,0.2300058698363783,0.0005425416480500415,0.0,0.0,0.0,0.0,0.0,2.4349624060150376e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0
186738,20181130,MC1,0.0,0.0,0.008382860077775332,0.0009893406523265463,0.0,0.0,0.0,0.00026048450117218026,0.005302614737611995,5.023684210526316e-08,0.0,0.0,0.0,2.097935113239013e-08,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
68163,20181130,MA2,0.0,0.0,0.7012803580600191,0.00035105636050296806,0.0,0.0,0.0,0.0,0.0009142439202779302,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
91019,20181130,MA2,0.0,0.0,0.7103419179690367,0.00038297057509414695,0.0,0.0,0.0,0.0,0.001279941488389102,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
42247,20181130,MB2,0.0,0.0,0.3618754127228703,0.001085083296100083,0.0,0.0,0.0,0.0,0.0,5.72218045112782e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151867,20181130,MC1,0.0,0.0,0.11473695795729694,0.00038297057509414695,0.0,0.0,0.0,0.00026048450117218026,0.0016456390565002743,5.023684210526316e-08,0.0,0.0,0.0,1.5244995156203495e-07,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
60930,20181130,MC1,0.0,0.0,0.2192934184459608,0.0006382842918235782,0.0,0.0,0.0,0.008595988538681949,0.0029255805448893763,5.023684210526316e-08,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
2331,20181130,MB1,0.0,0.0,0.2642893829334507,0.0004787132188676837,0.0,0.0,0.0,0.0,0.0,2.4421052631578948e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0
43730,20181201,MA2,0.0,0.0,0.6981253210066769,0.00041488478968532583,0.0,0.0,0.0,0.0,0.0014627902724446882,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
38225,20181201,MA2,0.0,0.00022048285745783266,0.5709333039841514,0.00041488478968532583,0.0,0.5069306930693069,0.0,0.0,0.0014627902724446882,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
10128,20181201,MC1,0.0,0.0,0.16422701592193117,0.00038297057509414695,0.0,0.0,0.0,0.015889554571502994,0.0014627902724446882,5.023684210526316e-08,0.0,0.0,0.0,1.3846371747377485e-07,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
32320,20181201,MB1,0.0,0.0,0.23866387849438697,0.0006701985064147571,0.0,0.0,0.0,0.0,0.0,2.4518796992481204e-08,0.0,0.0,0.0,0.0,0.5740740740740741,0.0,0.0,0.0,0.0,1.3598476426701152e-06,0
51004,20181201,MA2,0.0,0.0,0.7073519700638344,0.0005744558626412204,0.0,0.0,0.0,0.0,0.0029255805448893763,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
19027,20181201,MB1,0.0,0.0,0.1921087387189082,0.0004787132188676837,0.0,0.0,0.0,0.0,0.0,2.4695488721804513e-08,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0
24679,20181201,MA2,0.0,0.0,0.567503118350576,0.000734026935597115,0.0,0.0,0.0,0.0,0.002194185408667032,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
11070,20181201,MA2,0.0,0.0,0.3879961846063541,0.0002872279313206102,0.0,0.0,0.0,0.0,0.001097092704333516,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0
26659,20181201,MC1,0.0,0.0,0.022617213295179395,0.0010212548669177252,0.0,0.0,0.0,0.00026048450117218026,0.005302614737611995,5.023684210526316e-08,0.0,0.0,0.0,2.797246817652017e-08,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
6292,20181202,MC2,0.0,0.0,0.2153312788906009,0.00041488478968532583,0.0,0.0,0.0,0.018233915082052618,0.0009142439202779302,2.8819548872180453e-08,0.0,0.0,0.0,9.790363861782061e-09,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0
21424,20181202,MC1,0.0,0.00011024142872891633,0.27258052681781497,0.0006382842918235782,0.00011024142872891633,0.0,0.0,0.006251628028132327,0.0027427317608337905,5.023308270676692e-08,0.0,0.0,0.0,7.832291089425649e-08,0.4629629629629629,0.0,0.00011024142872891633,0.0,0.0,0.0,0
174678,20181202,MC1,0.0,0.0,0.03564091275955683,0.0004787132188676837,0.0,0.0,0.0,0.004688721021099245,0.002011336624611446,5.023684210526316e-08,0.0,0.0,0.0,9.93022620266466e-08,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
95657,20181202,MC1,0.0,0.0,0.17459094577738646,0.0005744558626412204,0.0,0.0,0.0,0.08127116436572024,0.0029255805448893763,5.023684210526316e-08,0.0,0.0,0.0,2.2377974541216137e-08,0.5,0.0,0.0,0.0,0.0,0.0,0
33701,20181202,MC1,0.0,0.0,0.2482207058478245,0.0005106274334588626,0.0,0.0,0.0,0.026829903620734567,0.001279941488389102,5.023684210526316e-08,0.0,0.0,0.0,1.7762517292090308e-07,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
73925,20181202,MA2,0.0,0.0,0.5325409054222614,0.0005744558626412204,0.0,0.0,0.0,0.0,0.0029255805448893763,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
105429,20181202,MA2,0.0,0.0,0.5194805194805194,0.0007978553647794728,0.0,0.0,0.0,0.0,0.004022673249222892,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
120064,20181202,MA2,0.0,0.0,0.5808386528725512,0.000734026935597115,0.0,0.0,0.0,0.0,0.0036569756811117207,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,9.178971588023278e-06,0
152242,20181202,MC1,0.0,0.0,0.11583755227823024,0.00038297057509414695,0.0,0.0,0.0,0.00026048450117218026,0.0016456390565002743,5.023684210526316e-08,0.0,0.0,0.0,1.3986234088260087e-07,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
20099,20181203,MB2,0.0,0.0,0.3845843422114609,0.0005425416480500415,0.0,0.0,0.0,0.0,0.0,5.747744360902256e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
89697,20181203,MC1,0.0,0.0,0.18858683689192163,0.000734026935597115,0.0,0.0,0.0,0.013805678562125554,0.002194185408667032,5.023684210526316e-08,0.0,0.0,0.0,2.797246817652017e-08,0.5,0.0,0.0,0.0,0.0,0.0,0
53160,20181203,MC1,0.0,0.0,0.23609582507887591,0.000734026935597115,0.0,0.0,0.0,0.0018233915082052619,0.0027427317608337905,5.023684210526316e-08,0.0,0.0,0.0,2.2377974541216137e-08,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0
33812,20181203,MB1,0.0,0.0,0.23972778633795583,0.0007978553647794728,0.0,0.0,0.0,0.0,0.0,2.4398496240601506e-08,0.0,0.0,0.0,0.0,0.537037037037037,0.0,0.0,0.0,0.0,0.0,0
37523,20181203,MB2,0.0,0.0,0.35503338469440165,0.000734026935597115,0.0,0.0,0.0,0.0,0.0,5.743233082706767e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60991,20181203,MC1,0.0,0.0,0.212524763372221,0.001085083296100083,0.0,0.0,0.0,0.0005209690023443605,0.004022673249222892,5.023684210526316e-08,0.0,0.0,0.0,4.195870226478026e-08,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
169147,20181203,MC1,0.0,0.00011024142872891633,0.16573116149387335,0.0005744558626412204,0.00011024142872891633,0.0009900990099009901,0.0,0.05183641573326387,0.0029255805448893763,5.023308270676692e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.35185185185185186,0.0,0.00011024142872891633,0.0,0.0,0.0,0
156281,20181203,MC1,2.3283064365929065e-11,0.00011024142872891633,0.1908247120111527,0.0005106274334588626,0.00011024142872891633,0.0,0.0,0.025787965616045846,0.0023770341927226183,5.023308270676692e-08,0.0,0.0,0.0,5.7343559761866354e-08,0.4444444444444444,0.0,0.00011024142872891633,0.0,0.0,0.0,0
85943,20181203,MA2,0.0,0.0,0.5206911732335461,0.00044679900427650477,0.0,0.0,0.0,0.0,0.002194185408667032,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,1.5978209801373853e-05,0
6944,20181204,MB2,0.0,0.0,0.35484995230757943,0.00044679900427650477,0.0,0.0,0.0,0.0,0.0,5.7593984962406016e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
117056,20181204,MC1,0.0,0.0,0.0862682515224888,0.00035105636050296806,0.0,0.0,0.0,0.03125814014066163,0.001279941488389102,5.023684210526316e-08,0.0,0.0,0.0,1.496527047443829e-07,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0
46929,20181204,MB2,0.0,0.0,0.36981803507227234,0.0007021127210059361,0.0,0.0,0.0,0.0,0.0,5.7766917293233086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46948,20181204,MA2,0.0,0.0,0.5180497468633062,0.0005106274334588626,0.0,0.0,0.0,0.0,0.0014627902724446882,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,1.3598476426701152e-06,0
46565,20181204,MB2,0.0,0.0,0.32661970797564016,0.0007659411501882939,0.0,0.0,0.0,0.0,0.0,5.7552631578947374e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98278,20181204,MA2,0.0,0.0,0.529954508768068,0.0013084827982383354,0.0,0.0,0.0,0.0,0.006582556226001097,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
43189,20181204,MB1,0.0,0.0,0.24007630787291803,0.0007021127210059361,0.0,0.0,0.0,0.0,0.0,2.4443609022556393e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,2.3797333746727017e-06,0
151125,20181204,MC1,0.0,0.0,0.15848558221439576,0.0006063700772323994,0.0,0.0,0.0,0.05912998176608492,0.003108429328944962,5.023684210526316e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
187082,20181204,MC1,0.0,0.0,0.11835057597769462,0.0006063700772323994,0.0,0.0,0.0,0.0395936441781714,0.0032912781130005485,5.023684210526316e-08,0.0,0.0,0.0,2.097935113239013e-08,0.37037037037037035,0.0,0.0,0.0,0.0,0.0,0
17932,20181205,MB1,0.0,0.0,0.22149460708782742,0.0006063700772323994,0.0,0.0,0.0,0.0,0.0,2.4586466165413536e-08,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
164350,20181205,MC1,0.0,0.0,0.1558808423215203,0.0006063700772323994,0.0,0.0,0.0,0.00026048450117218026,0.0032912781130005485,5.023684210526316e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
2645,20181205,MC2,0.0,0.0,0.09109252329591312,0.0009255122231441884,0.0,0.0,0.0,0.001041938004688721,0.0036569756811117207,2.8819548872180453e-08,0.0,0.0,0.0,6.993117044130043e-09,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
189904,20181205,MC1,0.0,0.0,0.2273827867048206,0.0005106274334588626,0.0,0.0,0.0,0.013284709559781194,0.0016456390565002743,5.023684210526316e-08,0.0,0.0,0.0,8.671465134721253e-08,0.5740740740740741,0.0,0.0,0.0,0.0,0.0,0
271,20181205,MB1,0.0,0.0,0.056992442585662925,0.0007978553647794728,0.0,0.0,0.0,0.0,0.0,2.4650375939849626e-08,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
29195,20181205,MA2,0.0,0.0,0.5202142490278083,0.0006382842918235782,0.0,0.0,0.0,0.0,0.0014627902724446882,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
8548,20181205,MC1,0.0,0.0,0.1587607307946291,0.0006063700772323994,0.0,0.0,0.0,0.0057306590257879654,0.0032912781130005485,5.023684210526316e-08,0.0,0.0,0.0,5.594493635304034e-09,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
186210,20181205,MC1,0.0,0.0,0.2406082617947025,0.0007978553647794728,0.0,0.0,0.0,0.13050273508726232,0.0029255805448893763,5.023684210526316e-08,0.0,0.0,0.0,2.3776597950042145e-08,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
30061,20181205,MC1,0.0,0.0,0.026524323134492628,0.0005106274334588626,0.0,0.0,0.0,0.00026048450117218026,0.0018284878405558603,5.023684210526316e-08,0.0,0.0,0.0,1.5384857497086095e-08,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
103429,20181206,MC1,0.0,0.0,0.06262381686110499,0.00044679900427650477,0.0,0.0,0.0,0.0013024225058609013,0.0016456390565002743,5.023684210526316e-08,0.0,0.0,0.0,1.6783480905912103e-08,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
36839,20181206,MB1,0.0,0.0,0.23211534228483383,0.0005425416480500415,0.0,0.0,0.0,0.0,0.0,2.437218045112782e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0
89639,20181206,MA2,0.0,0.0,0.6200748404138234,0.0017233675879236613,0.0,0.0,0.0,0.0,0.009508136770890473,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,7.92111251855342e-05,0
168268,20181206,MC1,0.0,0.0,0.11611270085846358,0.0006063700772323994,0.0,0.0,0.0,0.01901536858556916,0.0032912781130005485,5.023684210526316e-08,0.0,0.0,0.0,1.9580727723564122e-08,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
43145,20181206,MA2,0.0,0.0,0.7036466358500257,0.00044679900427650477,0.0,0.0,0.0,0.0,0.0016456390565002743,0.0,0.0,0.0,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.0,0
60374,20181206,MA2,0.0,0.0,0.5338799618460636,0.00038297057509414695,0.0,0.0,0.0,0.0,0.0007313951362223441,0.0,0.0,0.0,0.0,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.0,0
41094,20181206,MB1,0.0,0.0,0.19036613104409714,0.0018510244462883769,0.0,0.0,0.0,0.0,0.0,2.4342105263157898e-08,0.0,0.0,0.0,0.0,0.6296296296296295,0.0,0.0,0.0,0.0,0.0,0
91070,20181206,MA2,0.0,0.0,0.6786631447648397,0.0007021127210059361,0.0,0.0,0.0,0.0,0.0036569756811117207,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.0,0.0,0.0,0.0,0
18758,20181206,MC2,0.0,0.0,0.10044757502384621,0.0006063700772323994,0.0,0.0,0.0,0.0005209690023443605,0.002559882976778204,2.8819548872180453e-08,0.0,0.0,0.0,3.9161455447128243e-08,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0
76957,20181207,MC1,0.0,0.004189174291698821,0.23956269718981585,0.0009255122231441884,0.004189174291698821,0.0,0.0,0.0005209690023443605,0.0038398244651673065,5.0093984962406015e-08,0.0,0.0,0.0,1.5384857497086095e-08,0.3333333333333333,0.0,0.004189174291698821,0.0,0.0,0.0,0
81559,20181207,MC1,0.0,0.0,0.19073299581774159,0.0006701985064147571,0.0,0.0,0.0,0.005991143526960146,0.0029255805448893763,5.023684210526316e-08,0.0,0.0,0.0,2.6573844767694164e-08,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0
35930,20181207,MA2,0.0,0.0,0.7170922298040943,0.0006382842918235782,0.0,0.0,0.0,0.0,0.0016456390565002743,0.0,0.0,0.0,0.0,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0
15139,20181207,MC1,0.0,0.0,0.18748624257098834,0.0005744558626412204,0.0,0.0,0.0,0.044803334201615,0.003108429328944962,5.023684210526316e-08,0.0,0.0,0.0,1.3986234088260086e-09,0.38888888888888884,0.0,0.0,0.0,0.0,0.0,0
41175,20181207,MC1,3.259629011230069e-10,0.0004409657149156653,0.2038300682368479,0.0008297695793706517,0.0004409657149156653,0.0,0.0,0.0007814535035165408,0.00457121960138965,5.02218045112782e-08,0.0,0.0,0.0,2.797246817652017e-08,0.35185185185185186,0.0,0.0004409657149156653,0.0,0.0,0.0,0
151013,20181207,MC1,0.0,0.0,0.08714872697923545,0.00038297057509414695,0.0,0.0,0.0,0.004688721021099245,0.002011336624611446,5.023684210526316e-08,0.0,0.0,0.0,1.63638938832643e-07,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0
14068,20181207,MB1,0.0,0.0,0.22602538704233618,0.0005106274334588626,0.0,0.0,0.0,0.0,0.0,2.4319548872180452e-08,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0
51924,20181207,MA2,0.0,0.0,0.70566439210507,0.00035105636050296806,0.0,0.0,0.0,0.0,0.001097092704333516,0.0,0.0,0.0,0.0,0.0,0.611111111111111,0.0,0.0,0.0,0.0,0.0,0
