315 39113.6 35233 -11.0141
315 -3.77678 0 1.#INF
316 53.4979 44 -21.5861
316 28628.8 23807 -20.2539
316 63.3767 0 -1.#INF
317 62.4949 61 -2.45063
317 33314.1 31047 -7.30214
317 319.29 800 60.0887
318 53.0156 59 10.1431
318 28319.8 32300 12.3226
318 217.085 1130 80.7889
319 67.7256 66 -2.6146
319 36252.4 34751 -4.32046
319 36.6202 1267 97.1097
320 55.1934 46 -19.9855
320 29443.3 23188 -26.9764
320 303.073 760 60.122
321 76.0605 58 -31.1388
321 40311.8 31914 -26.3139
321 356.575 1842 80.642
322 56.3126 50 -12.6253
322 29934.1 27290 -9.68872
322 287.115 0 -1.#INF
323 60.4616 61 0.882607
323 32436.7 33135 2.10746
323 368.114 0 -1.#INF
324 57.1732 53 -7.87397
324 30474.8 27238 -11.8833
324 348.487 0 -1.#INF
325 76.3094 65 -17.399
325 40418.5 35733 -13.1126
325 283.432 0 -1.#INF
326 58.5937 51 -14.8896
326 31176.1 27659 -12.7159
326 419.808 0 -1.#INF
327 75.6179 65 -16.3352
327 40913.8 33912 -20.6469
327 182.8 496 63.1451
328 56.0804 45 -24.6232
328 29817.4 25296 -17.8741
328 281.123 301 6.60369
329 75.8424 70 -8.34626
329 40553.9 36677 -10.5705
329 181.483 388 53.2261
330 57.1571 61 6.29984
330 30344.8 31960 5.05375
330 300.525 0 -1.#INF
331 70.9846 68 -4.38905
331 38035.5 36439 -4.38131
331 248.909 680 63.3958
332 56.1402 40 -40.3504
332 29827.7 20880 -42.8528
332 266.241 0 -1.#INF
333 66.5286 81 17.866
333 35070.5 44490 21.1722
333 190.745 0 -1.#INF
334 62.5882 45 -39.085
334 33297.5 23071 -44.3264
334 341.093 1948 82.4901
335 46.6027 36 -29.452
335 24912.1 18295 -36.1688
335 358.089 1715 79.1202
336 57.3768 41 -39.9434
336 30530.6 20678 -47.6479
336 37.9947 0 -1.#INF
337 61.6598 53 -16.3392
337 32551 28471 -14.3305
337 823.415 558 -47.5654
338 64.0047 48 -33.3432
338 34035 25630 -32.7937
338 193.984 0 -1.#INF
339 51.1908 43 -19.0483
339 27345.2 23804 -14.8764
339 79.0688 662 88.0561
340 65.8135 44 -49.576
340 35121.1 22584 -55.5131
340 45.0565 1265 96.4382
341 51.21 34 -50.6175
341 27412.5 17642 -55.3818
341 121.942 0 -1.#INF
342 74.9593 46 -62.9549
342 40541 23469 -72.7429
342 168.816 1373 87.7046
343 59.5156 36 -65.3211
343 30988.8 18361 -68.7751
343 26.4691 804 96.7078
344 61.9699 46 -34.7173
344 33118.2 24808 -33.4979
344 315.079 633 50.2245
345 58.7915 37 -58.8959
345 31205.1 20687 -50.844
345 395.091 897 55.9542
346 62.7542 51 -23.0475
346 33087.8 25369 -30.4261
346 818.836 1027 20.2692
347 57.6247 41 -40.5481
347 30219.6 19828 -52.4087
347 62.2431 0 -1.#INF
348 53.1028 34 -56.1847
348 28515.6 19888 -43.3807
348 1373.38 1363 -0.761552
349 45.2943 29 -56.1872
349 24313.8 15132 -60.6778
349 742.738 933 20.3925
350 72.6075 66 -10.0114
350 39137.2 35473 -10.3294
350 308.073 918 66.4408
351 75.8283 64 -18.4817
351 41016.1 31952 -28.3679
351 186.112 735 74.6787
352 58.0431 55 -5.53296
352 30267 27622 -9.57572
352 2.14883 0 -1.#INF
353 75.4872 45 -67.7494
353 40609.9 28234 -43.8335
353 480.051 1234 61.098
354 56.1617 50 -12.3233
354 29939.2 39234 23.6908
354 357.597 1234 71.0213
355 57.6502 52 -10.8658
355 30575.2 27091 -12.861
355 300.997 0 -1.#INF
356 69.5397 55 -26.4358
356 37260.1 30377 -22.6591
356 157.17 0 -1.#INF
357 56.7696 43 -32.0223
357 30105.4 23524 -27.9773
357 31.9735 839 96.1891
